,index_jjj,index_spotify,year_x,title,artist,duration,country,position of year,name,artists,year_y,release_date,duration_ms,valence,danceability,speechiness
1005,2097,139480,2013,My God Is The Sun,Queens Of The Stone Age,3:55,USA,97,My God Is The Sun,['Queens of the Stone Age'],2013,2013-06-03,235400,0.257,0.187,0.0624
1006,2101,73996,2014,Talk Is   Cheap,Chet Faker,3:38,Australia,1,Talk Is Cheap,['Chet Faker'],2014,2014-04-01,218553,0.46,0.652,0.17300000000000001
1007,2104,18413,2014,Stolen Dance,Milky Chance,5:16,Germany,4,Stolen Dance,['Milky Chance'],2014,2014-06-20,313684,0.728,0.885,0.0378
1008,2106,18624,2014,Uptown Funk (feat. Bruno Mars),Mark Ronson,4:30,England,6,Uptown Funk (feat. Bruno Mars),"['Mark Ronson', 'Bruno Mars']",2015,2015-01-12,269667,0.9279999999999999,0.856,0.0824
1009,2107,56174,2014,Gold,Chet Faker,4:45,Australia,7,Gold,['Chet Faker'],2014,2014-04-01,285291,0.228,0.616,0.057999999999999996
1010,2109,18689,2014,Chandelier,Sia,3:36,Australia,9,Chandelier,['Sia'],2015,2015-05-04,216120,0.5720000000000001,0.39899999999999997,0.0499
1011,2111,37413,2014,Faded,Zhu,3:44,USA,11,Faded,['ZHU'],2014,2014-09-11,223480,0.614,0.867,0.049
1012,2112,18464,2014,Gooey,Glass Animals,4:49,England,12,Gooey,['Glass Animals'],2014,2014-06-03,289307,0.106,0.48700000000000004,0.0406
1013,2113,18506,2014,Mess Is Mine,Vance Joy,3:44,Australia,13,Mess Is Mine,['Vance Joy'],2014,2014-09-09,223640,0.272,0.595,0.0349
1014,2114,73893,2014,Every Other Freckle,Alt-J,3:36,England,14,Every Other Freckle,['alt-J'],2014,2014-09-22,216004,0.515,0.5429999999999999,0.07
1015,2116,18474,2014,Left Hand Free,Alt-J,2:54,England,16,Left Hand Free,['alt-J'],2014,2014-09-22,173631,0.802,0.6970000000000001,0.0462
1016,2118,73861,2014,Yellow Flicker Beat,Lorde,3:55,New Zealand,18,Yellow Flicker Beat,['Lorde'],2014,2014-09-30,232507,0.0597,0.585,0.0353
1017,2120,154397,2014,Gold Snafu,Sticky Fingers,3:39,Australia,20,Gold Snafu,['Sticky Fingers'],2014,2014-08-01,218903,0.836,0.66,0.0293
1018,2122,56124,2014,Pittsburgh,The Amity Affliction,4:49,Australia,22,Pittsburgh (No Intro),['The Amity Affliction'],2014,2014-06-05,239127,0.402,0.386,0.185
1019,2123,37477,2014,Seasons (Waiting On You),Future Islands,3:47,USA,23,Seasons (Waiting On You),['Future Islands'],2014,2014-03-24,226440,0.589,0.498,0.0282
1020,2126,91092,2014,Hunger Of The Pine,Alt-J,5:00,England,26,Hunger Of The Pine,['alt-J'],2014,2014-09-22,299711,0.0741,0.6,0.0258
1021,2127,73894,2014,Beggin For Thread,Banks,4:10,USA,27,Beggin For Thread,['BANKS'],2014,2014-01-01,249740,0.397,0.597,0.0278
1022,2130,9524,2014,Something I Said (feat. Thom   Crawford),Thundamentals,3:30,Australia,30,Something In The Air,['Thunderclap Newman'],1969,1969-01-01,234360,0.54,0.506,0.0256
1023,2131,18435,2014,Sober,Childish Gambino,4:12,USA,31,Sober,['Childish Gambino'],2014,2014-10-03,252026,0.418,0.7070000000000001,0.0305
1024,2132,37347,2014,West Coast,Lana Del Rey,4:15,USA,32,West Coast,['Lana Del Rey'],2014,2014-01-01,256760,0.461,0.527,0.0396
1025,2137,91275,2014,I Want U,Alison Wonderland,3:31,Australia,37,I Want U,['Alison Wonderland'],2015,2015-03-20,210017,0.384,0.606,0.036000000000000004
1026,2138,73868,2014,My Silver Lining,First Aid Kit,3:36,Sweden,38,My Silver Lining,['First Aid Kit'],2014,2014-06-06,215493,0.4270000000000001,0.47700000000000004,0.0337
1027,2144,18603,2014,Flashed Junk Mind,Milky Chance,4:24,Germany,44,Flashed Junk Mind,['Milky Chance'],2014,2014-06-20,262000,0.904,0.8390000000000001,0.0474
1028,2145,73936,2014,Two Weeks,FKA Twigs,4:08,England,45,Two Weeks,['FKA twigs'],2014,2014-08-12,247547,0.335,0.48,0.23
1029,2149,74034,2014,Happy Idiot,TV On The Radio,3:03,USA,49,Happy Idiot,['TV On The Radio'],2014,2014-11-17,183002,0.863,0.617,0.0621
1030,2150,139582,2014,First Time,Vance Joy,3:45,Australia,50,First Time,['Vance Joy'],2014,2014-09-09,224627,0.39,0.639,0.142
1031,2153,37424,2014,i,Kendrick Lamar,3:52,USA,53,i,['Kendrick Lamar'],2014,2014-09-23,231933,0.897,0.755,0.0638
1032,2155,107646,2014,Can't Do Without You,Caribou,3:56,Canada,55,Can't Do Without You,['Caribou'],2014,2014-10-07,236400,0.491,0.691,0.0473
1033,2163,56159,2014,Red Eyes,The War On Drugs,4:59,USA,63,Red Eyes,['The War On Drugs'],2014,2014-03-18,298920,0.467,0.46399999999999997,0.0368
1034,2164,78934,2014,Don't Lean On Me,The Amity Affliction,3:34,Australia,64,Don't Leave Me Now,['The Ames Brothers'],1953,1953,138027,0.9470000000000001,0.493,0.0702
1035,2167,91096,2014,Busy Earnin',Jungle,3:02,England,67,Busy Earnin',['Jungle'],2014,2014-07-15,181773,0.736,0.457,0.0376
1036,2168,56221,2014,Drown,Bring Me The Horizon,3:42,England,68,Drown,['Bring Me The Horizon'],2015,2015-09-11,222093,0.24,0.405,0.0844
1037,2172,37483,2014,Close Your Eyes (And Count To   Fuck) (feat. Zack De La Rocha),Run The Jewels,3:54,USA,72,Close Your Eyes (And Count To Fuck),"['Run The Jewels', 'Zack De La Rocha']",2014,2014-10-24,234160,0.498,0.6779999999999999,0.3
1038,2174,56033,2014,I Got U (feat. Jax Jones),Duke Dumont,4:46,England,74,I Got U,"['Duke Dumont', 'Jax Jones']",2014,2014-01-01,285596,0.46299999999999997,0.636,0.035
1039,2179,73853,2014,Lazaretto,Jack White,3:39,USA,79,Lazaretto,['Jack White'],2014,2014-06-10,219400,0.581,0.381,0.0709
1040,2180,91056,2014,I Don't Want To Be Here   Anymore,Rise Against,4:00,USA,80,I Don’t Want To Be Here Anymore,['Rise Against'],2014,2014-01-01,239960,0.40299999999999997,0.23600000000000002,0.0987
1041,2184,107523,2014,Something From Nothing,Foo Fighters,4:49,USA,84,Something from Nothing,['Foo Fighters'],2014,2014-11-09,288453,0.4270000000000001,0.228,0.0541
1042,2189,18510,2014,First,Cold War Kids,3:21,USA,89,First,['Cold War Kids'],2014,2014-10-31,200360,0.561,0.46799999999999997,0.0295
1043,2193,18496,2014,Georgia,Vance Joy,3:51,Australia,93,Georgia,['Vance Joy'],2014,2014-09-09,230507,0.401,0.38799999999999996,0.0308
1044,2201,170663,2015,Hoops,The Rubens,2:39,Australia,1,Hoops,['The Rubens'],2015,2015-07-24,159000,0.802,0.731,0.0339
1045,2202,18696,2015,King Kunta,Kendrick Lamar,3:55,USA,2,King Kunta,['Kendrick Lamar'],2015,2015-03-16,234693,0.489,0.884,0.0977
1046,2203,18688,2015,Lean On (feat. MØ & DJ   Snake),Major Lazer,2:57,USA,3,Lean On,"['Major Lazer', 'MØ', 'DJ Snake']",2015,2015-11-27,176561,0.27399999999999997,0.723,0.0625
1047,2204,18608,2015,The Less I Know The Better,Tame Impala,3:39,Australia,4,The Less I Know The Better,['Tame Impala'],2015,2015-07-17,216320,0.785,0.64,0.0284
1048,2205,18667,2015,Let It Happen,Tame Impala,7:47,Australia,5,Let It Happen,['Tame Impala'],2015,2015-07-17,467587,0.5770000000000001,0.602,0.0443
1049,2208,91180,2015,The Buzz (feat. Mataya &   Young Tapz),Hermitude,3:42,Australia,8,"The Buzz (feat. Big K.R.I.T., Mataya & Young Tapz) - Bonus Track","['Hermitude', 'Big K.R.I.T.', 'Mataya', 'TAPZ']",2015,2015-08-28,235187,0.56,0.5760000000000001,0.315
1050,2209,18650,2015,Can't Feel My Face,The Weeknd,3:34,Canada,9,Can't Feel My Face,['The Weeknd'],2015,2015-08-28,213520,0.583,0.705,0.0425
1051,2210,74164,2015,Magnets (feat. Lorde),Disclosure,3:19,England,10,Magnets,"['Disclosure', 'Lorde']",2015,2015-09-25,199246,0.654,0.7040000000000001,0.162
1052,2213,56214,2015,Ocean Drive,Duke Dumont,3:26,England,13,Ocean Drive,['Duke Dumont'],2015,2015-07-31,206320,0.557,0.6859999999999999,0.0431
1053,2214,18895,2015,Hotline Bling,Drake,4:27,Canada,14,Hotline Bling,['Drake'],2016,2016-05-06,267067,0.552,0.8909999999999999,0.0551
1054,2216,18555,2015,Fire And The Flood,Vance Joy,4:11,Australia,16,Fire and the Flood,['Vance Joy'],2014,2014-09-09,249382,0.32899999999999996,0.596,0.0372
1055,2217,18972,2015,Middle (feat. Bipolar   Sunshine),DJ Snake,3:41,France,17,Middle,"['DJ Snake', 'Bipolar Sunshine']",2016,2016-08-05,220573,0.22399999999999998,0.583,0.0423
1056,2219,18612,2015,The Hills,The Weeknd,4:02,Canada,19,The Hills,['The Weeknd'],2015,2015-08-28,242253,0.13699999999999998,0.585,0.0515
1057,2220,74219,2015,Mountain At My Gates,Foals,4:04,England,20,Mountain at My Gates,['Foals'],2015,2015-08-28,244293,0.617,0.495,0.0469
1058,2226,91258,2015,I Know There's Gonna Be (Good   Times) (feat. Young Thug & Popcaan),Jamie xx,3:34,England,26,I Know There's Gonna Be (Good Times),"['Jamie xx', 'Young Thug', 'Popcaan']",2015,2015-12-11,213622,0.495,0.655,0.161
1059,2227,107694,2015,Young,Vallis Alps,5:24,Australia,27,Young,['Vallis Alps'],2015,2015-01-06,324123,0.184,0.584,0.0675
1060,2229,56335,2015,Greek Tragedy,The Wombats,3:49,England,29,Greek Tragedy,['The Wombats'],2015,2015-04-14,209558,0.452,0.515,0.0672
1061,2231,123909,2015,Loud Places (feat. Romy),Jamie xx,4:43,England,31,Loud Places,"['Jamie xx', 'Romy']",2015,2015-07-01,283173,0.198,0.655,0.0501
1062,2232,169506,2015,Leave A Trace,Chvrches,3:58,Scotland,32,Leave a Trace,['CHVRCHES'],2015,2015-09-25,237483,0.198,0.41700000000000004,0.11599999999999999
1063,2234,37578,2015,Eventually,Tame Impala,5:19,Australia,34,Eventually,['Tame Impala'],2015,2015-07-17,318591,0.155,0.424,0.0325
1064,2236,18732,2015,All My Friends (feat. Tinashe   & Chance The Rapper),Snakehips,3:50,England,36,All My Friends (feat. Tinashe & Chance the Rapper),"['Snakehips', 'Tinashe', 'Chance the Rapper']",2015,2015-10-21,229747,0.17800000000000002,0.6890000000000001,0.132
1065,2237,18665,2015,Alright,Kendrick Lamar,3:39,USA,37,Alright,['Kendrick Lamar'],2015,2015-03-16,219333,0.5579999999999999,0.7959999999999999,0.23800000000000002
1066,2238,169476,2015,Delilah,Florence And The Machine,4:54,England,38,Delilah,['Florence + The Machine'],2015,2015-06-01,293468,0.414,0.426,0.0621
1067,2240,123751,2015,Ship To Wreck,Florence And The Machine,3:55,England,40,Ship To Wreck,['Florence + The Machine'],2015,2015-06-01,234526,0.5870000000000001,0.564,0.0325
1068,2242,56363,2015,Hold Me Down,Halsey,3:25,USA,42,Hold Me Down,['Halsey'],2015,2015-08-28,204785,0.531,0.677,0.0882
1069,2244,56293,2015,Something About You,Hayden James,3:44,Australia,44,Something About You - ODESZA Remix,"['Hayden James', 'ODESZA']",2015,2015-08-21,343800,0.10300000000000001,0.705,0.04
1070,2245,18787,2015,Throne,Bring Me The Horizon,3:12,England,45,Throne,['Bring Me The Horizon'],2015,2015-09-11,191520,0.387,0.426,0.0987
1071,2248,169459,2015,Crushed,Parkway Drive,4:36,Australia,48,Crushed,['Parkway Drive'],2015,2015-09-25,276223,0.24,0.40399999999999997,0.115
1072,2251,169576,2015,Clearest Blue,Chvrches,3:54,Scotland,51,Clearest Blue,['CHVRCHES'],2015,2015-09-25,233762,0.163,0.649,0.0328
1073,2255,74098,2015,Multi-Love,Unknown Mortal Orchestra,4:11,New Zealand,55,Multi-Love,['Unknown Mortal Orchestra'],2015,2015-05-26,250800,0.545,0.784,0.0403
1074,2256,74404,2015,Alive,Sia,4:24,Australia,56,Alive,['Sia'],2016,2016-10-21,263520,0.444,0.508,0.0489
1075,2258,123736,2015,Vice Grip,Parkway Drive,4:24,Australia,58,Vice Grip,['Parkway Drive'],2015,2015-09-25,263587,0.252,0.48,0.0838
1076,2261,56256,2015,Cause I'm A Man,Tame Impala,4:02,Australia,61,'Cause I'm A Man,['Tame Impala'],2015,2015-07-17,241987,0.6409999999999999,0.547,0.0337
1077,2264,18634,2015,L$D,A$AP Rocky,3:58,USA,64,L$D,['A$AP Rocky'],2015,2015-05-26,238307,0.0352,0.598,0.0644
1078,2265,56357,2015,Don't Wanna Fight,Alabama Shakes,3:53,USA,65,Don't Wanna Fight,['Alabama Shakes'],2015,2015-04-21,232547,0.551,0.606,0.166
1079,2270,123907,2015,What Kind Of Man,Florence And The Machine,3:36,England,70,What Kind Of Man,['Florence + The Machine'],2015,2015-06-01,216176,0.22399999999999998,0.313,0.0431
1080,2271,107843,2015,Flesh Without Blood,Grimes,4:25,Canada,71,Flesh without Blood,['Grimes'],2015,2015-11-06,264524,0.66,0.48100000000000004,0.0875
1081,2274,56218,2015,Powerful (feat. Ellie Goulding   & Tarrus Riley),Major Lazer,3:26,USA,74,Powerful,"['Major Lazer', 'Ellie Goulding', 'Tarrus Riley']",2015,2015-11-27,206327,0.732,0.598,0.0478
1082,2280,18742,2015,"Everyday (feat. Rod Stewart,   Miguel & Mark Ronson)",A$AP Rocky,4:21,USA,80,"Everyday (feat. Rod Stewart, Miguel & Mark Ronson)","['A$AP Rocky', 'Rod Stewart', 'Miguel', 'Mark Ronson']",2015,2015-05-26,260987,0.335,0.39399999999999996,0.192
1083,2286,37710,2015,Happy Song,Bring Me The Horizon,3:59,England,86,Happy Song,['Bring Me The Horizon'],2015,2015-09-11,239387,0.21899999999999997,0.295,0.0678
1084,2289,56284,2015,High By The Beach,Lana Del Rey,4:18,USA,89,High By The Beach,['Lana Del Rey'],2015,2015-09-18,257573,0.0968,0.536,0.0346
1085,2290,91169,2015,Gemini (feat. George Maple),What So Not,4:30,Australia,90,Gemini (feat. George Maple),"['What So Not', 'George Maple']",2015,2015-04-03,270257,0.188,0.48100000000000004,0.0699
1086,2293,56300,2015,Indian Summer,Jai Wolf,4:09,USA,93,Indian Summer,['Jai Wolf'],2015,2015-06-09,248471,0.0394,0.507,0.0526
1087,2294,56399,2015,Ghost,Halsey,2:34,USA,94,Ghost,['Halsey'],2015,2015-08-28,153657,0.212,0.57,0.129
1088,2299,56316,2015,True Friends,Bring Me The Horizon,3:52,England,99,True Friends,['Bring Me The Horizon'],2015,2015-09-11,232320,0.33299999999999996,0.419,0.0837
1089,2301,18935,2016,Never Be   Like You (feat. Kai),Flume,3:53,Australia,1,Never Be Like You (feat. Kai),"['Flume', 'kai']",2016,2016-05-27,234910,0.29600000000000004,0.444,0.0602
1090,2302,170664,2016,Adore,Amy Shark,3:05,Australia,2,Adore,['Amy Shark'],2016,2016-01-16,185000,0.259,0.5920000000000001,0.0391
1091,2303,56593,2016,Jungle,Tash Sultana,5:16,Australia,3,Jungle,['Tash Sultana'],2016,2016-12-19,315599,0.4970000000000001,0.59,0.0291
1092,2305,18810,2016,Redbone,Childish Gambino,5:27,USA,5,Redbone,['Childish Gambino'],2016,2016-12-02,326933,0.5720000000000001,0.743,0.121
1093,2308,91643,2016,Say It (feat. Tove Lo),Flume,4:23,Australia,8,Say It - Illenium Remix,"['Flume', 'Tove Lo', 'ILLENIUM']",2017,2017-04-07,267200,0.4270000000000001,0.48200000000000004,0.0549
1094,2310,18814,2016,Starboy (feat. Daft Punk),The Weeknd,3:51,Canada,10,Starboy,"['The Weeknd', 'Daft Punk']",2016,2016-11-25,230453,0.486,0.679,0.276
1095,2312,108232,2016,Cocoon,Milky Chance,4:14,Germany,12,Cocoon,['Milky Chance'],2017,2017-03-17,255160,0.804,0.743,0.0343
1096,2313,38003,2016,Love$ick (feat. A$AP Rocky),Mura Masa,3:12,Guernsey,13,Love$ick (feat. A$AP Rocky),"['Mura Masa', 'A$AP Rocky']",2017,2017-07-14,192160,0.721,0.625,0.129
1097,2315,56430,2016,Genghis Khan,Miike Snow,3:32,Sweden,15,Genghis Khan,['Miike Snow'],2016,2016-03-04,212147,0.45299999999999996,0.688,0.0508
1098,2318,37798,2016,All Night (feat. Knox Fortune)   (Kaytranada Extended Joint),Chance The Rapper,4:37,USA,18,All Night (feat. Knox Fortune),"['Chance the Rapper', 'Knox Fortune']",2016,2016-05-27,141542,0.392,0.7040000000000001,0.195
1099,2319,91475,2016,7,Catfish And The Bottlemen,4:16,Wales,19,7,['Catfish and the Bottlemen'],2016,2016-05-27,256307,0.27899999999999997,0.531,0.0398
1100,2321,32114,2016,Death To The Lads,The Smith Street Band,3:32,Australia,21,Death of a Disco Dancer - 2011 Remaster,['The Smiths'],1987,1987-09-28,326253,0.56,0.26,0.0541
1101,2322,18863,2016,"Ultralight Beam (feat. Chance   The Rapper, The-Dream, Kelly Price & Kirk Franklin)",Kanye West,5:21,USA,22,Ultralight Beam,['Kanye West'],2016,2016-06-10,320680,0.391,0.5920000000000001,0.414
1102,2331,18850,2016,One Dance (feat. Wizkid &   Kyla),Drake,2:54,Canada,31,One Dance,"['Drake', 'WizKid', 'Kyla']",2016,2016-05-06,173987,0.37,0.792,0.0536
1103,2332,91419,2016,Notion,Tash Sultana,5:41,Australia,32,Notion,['Tash Sultana'],2016,2016-12-19,341000,0.0688,0.35200000000000004,0.0254
1104,2338,37803,2016,Youth,Glass Animals,3:51,England,38,Youth,['Glass Animals'],2016,2016-08-26,230693,0.785,0.648,0.0298
1105,2340,108055,2016,Surfin' (feat. Pharrell   Williams),Kid Cudi,3:58,USA,40,Surfin',"['Kid Cudi', 'Pharrell Williams']",2016,2016-09-30,238387,0.8270000000000001,0.809,0.045
1106,2341,18880,2016,I Feel It Coming (feat. Daft   Punk),The Weeknd,4:29,Canada,41,I Feel It Coming,"['The Weeknd', 'Daft Punk']",2016,2016-11-25,269187,0.585,0.773,0.11800000000000001
1107,2343,74277,2016,Final Song,MØ,3:56,Norway,43,Final Song,['MØ'],2016,2016-05-13,235827,0.245,0.695,0.0345
1108,2346,18885,2016,Dang! (feat. Anderson .Paak),Mac Miller,5:05,USA,46,Dang! (feat. Anderson .Paak),"['Mac Miller', 'Anderson .Paak']",2016,2016-09-16,305350,0.556,0.836,0.23
1109,2354,74308,2016,Bored To Death,Blink-182,3:56,USA,54,Bored To Death,['blink-182'],2016,2016-07-01,235613,0.638,0.502,0.0946
1110,2359,18987,2016,Solo,Frank Ocean,4:17,USA,59,Solo,['Frank Ocean'],2016,2016-08-20,257380,0.24600000000000002,0.444,0.0375
1111,2362,74424,2016,Marinade,DOPE LEMON,3:58,Australia,62,Marinade,['DOPE LEMON'],2016,2016-07-16,237961,0.679,0.677,0.0243
1112,2363,56476,2016,Life Itself,Glass Animals,4:41,England,63,Life Itself,['Glass Animals'],2016,2016-08-26,281407,0.556,0.6990000000000001,0.0347
1113,2364,57181,2016,Alaska,Maggie Rogers,3:09,USA,64,Alaska,['Maggie Rogers'],2019,2019-01-18,188000,0.17800000000000002,0.847,0.0507
1114,2365,123941,2016,All Fucked Up,The Amity Affliction,3:50,Australia,65,All Fucked Up,['The Amity Affliction'],2016,2016-08-12,229760,0.29100000000000004,0.511,0.0337
1115,2366,18941,2016,Hold Up,Beyoncé,3:41,USA,66,Hold Up,['Beyoncé'],2016,2016-04-23,221093,0.552,0.524,0.405
1116,2372,18939,2016,Famous (feat. Rihanna),Kanye West,3:15,USA,72,Famous,['Kanye West'],2016,2016-06-10,196040,0.409,0.465,0.11699999999999999
1117,2375,91530,2016,Because I'm Me,The Avalanches,4:13,Australia,75,Because I’m Me,['The Avalanches'],2016,2016-07-08,252800,0.512,0.47200000000000003,0.086
1118,2381,37739,2016,Panda,Desiigner,4:07,USA,81,Panda,['Desiigner'],2016,2016-02-26,247867,0.266,0.685,0.414
1119,2384,18818,2016,Pink + White,Frank Ocean,3:05,USA,84,Pink + White,['Frank Ocean'],2016,2016-08-20,184516,0.5539999999999999,0.544,0.0991
1120,2393,91433,2016,High And Low,Empire Of The Sun,3:45,Australia,93,High And Low,['Empire of the Sun'],2016,2016-10-28,224840,0.322,0.512,0.045
1121,2399,37721,2016,Too Good (feat. Rihanna),Drake,4:23,Canada,99,Too Good,"['Drake', 'Rihanna']",2016,2016-05-06,263373,0.397,0.794,0.10400000000000001
1122,2401,19018,2017,HUMBLE.,Kendrick Lamar,2:57,USA,1,HUMBLE.,['Kendrick Lamar'],2017,2017-04-14,177000,0.42100000000000004,0.9079999999999999,0.102
1123,2403,108257,2017,Chateau,Angus & Julia Stone,4:34,Australia,3,Chateau,['Angus & Julia Stone'],2017,2017-09-15,273533,0.606,0.662,0.0367
1124,2406,37913,2017,Green Light,Lorde,3:55,New Zealand,6,Green Light,['Lorde'],2017,2017-06-16,234653,0.253,0.594,0.0957
1125,2409,124335,2017,Lay It On Me,Vance Joy,3:35,Australia,9,Lay It on Me,['Vance Joy'],2018,2018-02-23,215493,0.53,0.733,0.0322
1126,2411,56786,2017,SWEET,BROCKHAMPTON,4:34,USA,11,SWEET,['BROCKHAMPTON'],2017,2017-08-25,274274,0.722,0.718,0.223
1127,2413,19019,2017,Young Dumb & Broke,Khalid,3:23,USA,13,Young Dumb & Broke,['Khalid'],2017,2017-04-27,202547,0.39399999999999996,0.7979999999999999,0.0421
1128,2414,91737,2017,Homemade Dynamite,Lorde,3:10,New Zealand,14,Homemade Dynamite - REMIX,"['Lorde', 'Khalid', 'Post Malone', 'SZA']",2017,2017-11-10,214255,0.175,0.7809999999999999,0.0764
1129,2419,108177,2017,The Man,The Killers,4:10,USA,19,The Man,['The Killers'],2017,2017-09-22,250093,0.519,0.606,0.115
1130,2424,19217,2017,rockstar (feat. 21 Savage),Post Malone,3:38,USA,24,rockstar (feat. 21 Savage),"['Post Malone', '21 Savage']",2018,2018-04-27,218147,0.129,0.585,0.0712
1131,2426,19089,2017,Feel It Still,Portugal. The Man,2:43,USA,26,Feel It Still,['Portugal. The Man'],2017,2017-06-16,163253,0.754,0.8009999999999999,0.0504
1132,2434,19060,2017,DNA.,Kendrick Lamar,3:06,USA,34,DNA.,['Kendrick Lamar'],2017,2017-04-14,185947,0.42200000000000004,0.638,0.35700000000000004
1133,2435,19061,2017,Passionfruit,Drake,4:59,Canada,35,Passionfruit,['Drake'],2017,2017-03-18,298941,0.364,0.809,0.0396
1134,2437,19199,2017,Slide (feat. Frank Ocean &   Migos),Calvin Harris,3:51,Scotland,37,Slide (feat. Frank Ocean & Migos),"['Calvin Harris', 'Frank Ocean', 'Migos']",2017,2017-02-24,230813,0.511,0.736,0.0545
1135,2438,19167,2017,bellyache,Billie Eilish,2:59,USA,38,bellyache,['Billie Eilish'],2017,2017-02-24,179172,0.408,0.695,0.106
1136,2452,19166,2017,Glorious (feat. Skylar Grey),Macklemore,3:41,USA,52,Glorious (feat. Skylar Grey),"['Macklemore', 'Skylar Grey']",2017,2017-09-22,220454,0.35600000000000004,0.731,0.0522
1137,2460,124176,2017,Boys,Charli XCX,2:43,England,60,Boys,['Charli XCX'],2017,2017-07-26,162586,0.525,0.867,0.0625
1138,2462,19190,2017,Saved,Khalid,3:27,USA,62,Saved,['Khalid'],2017,2017-04-27,206533,0.5529999999999999,0.7390000000000001,0.138
1139,2471,56756,2017,Perfect Places,Lorde,3:42,New Zealand,71,Perfect Places,['Lorde'],2017,2017-06-16,221874,0.512,0.622,0.0504
1140,2472,140247,2017,In Cold Blood,alt-J,3:27,England,72,In Cold Blood,['alt-J'],2017,2017-06-02,206027,0.589,0.495,0.035
1141,2474,19010,2017,XO TOUR Llif3,Lil Uzi Vert,3:03,USA,74,XO Tour Llif3,['Lil Uzi Vert'],2017,2017-08-25,182707,0.401,0.732,0.231
1142,2481,37859,2017,Liability,Lorde,2:52,New Zealand,81,Liability,['Lorde'],2017,2017-06-16,171728,0.379,0.5870000000000001,0.128
1143,2487,169869,2017,The Way You Used To Do,Queens Of The Stone Age,4:34,USA,87,The Way You Used to Do,['Queens of the Stone Age'],2017,2017-08-25,274282,0.433,0.474,0.272
1144,2492,19024,2017,LOVE. (feat. Zacari),Kendrick Lamar,3:33,USA,92,LOVE. FEAT. ZACARI.,"['Kendrick Lamar', 'Zacari']",2017,2017-04-14,213400,0.779,0.8,0.0924
1145,2495,19078,2017,Mask Off,Future,3:24,USA,95,Mask Off,['Future'],2017,2017-06-30,204600,0.281,0.833,0.431
1146,2497,37843,2017,LOYALTY. (feat. Rihanna),Kendrick Lamar,3:47,USA,97,LOYALTY. FEAT. RIHANNA.,"['Kendrick Lamar', 'Rihanna']",2017,2017-04-14,227360,0.419,0.6579999999999999,0.0573
1147,2500,91761,2017,Don't Leave,Snakehips & MØ,3:35,England,100,Don't Leave,"['Snakehips', 'MØ']",2017,2017-01-06,214693,0.33799999999999997,0.657,0.0753
